ID	Ind1	Ind2	Ind3	Ind4	Ind5	Ind6	Ind7	Ind8	Ind9	Ind10	Ind11	Ind12	Ind13	Ind14	Ind15	Ind16	Ind17	Ind18	Ind19	Ind20	Ind21	Ind22	Ind23	Ind24	Ind25	Ind26	Ind27	Ind28	Ind29	Ind30	Ind31	Ind32	Ind33	Ind34	Ind35	Ind36	Ind37	Ind38	Ind39	Ind40	Ind41	Ind42	Ind43	Ind44	Ind45	Ind46	Ind47	Ind48	Ind49	Ind50	Ind51	Ind52	Ind53	Ind54	Ind55	Ind56	Ind57	Ind58	Ind59	Ind60	Ind61	Ind62	Ind63	Ind64	Ind65	Ind66	Ind67	Ind68	Ind69	Ind70	Ind71	Ind72	Ind73	Ind74	Ind75	Ind76	Ind77	Ind78	Ind79	Ind80	Ind81	Ind82	Ind83	Ind84	Ind85	Ind86	Ind87	Ind88	Ind89	Ind90	Ind91	Ind92	Ind93	Ind94	Ind95	Ind96	Ind97	Ind98	Ind99	Ind100
g165	5.90128389864213	4.60218225093461	2.13566063038148	6.47300100333339	4.9598935522256	4.47545562175721	6.40710720496825	8.97489720184794	6.4362574738491	6.41721773535353	3.08699238938389	4.43841407013859	5.06932155994932	4.11218972724257	5.20632863994202	6.06550376813814	3.69959176623385	3.89074275688597	5.77270124569265	5.571110358807	6.43694483222832	6.95659088233676	5.25405183517492	6.67345115509782	6.58394693904395	2.35114456214991	4.901732090018	5.71898559568302	5.79209163216004	5.34065835793161	5.28818387383601	6.37251170234504	5.60492709789319	4.90347916569578	1.60891530172082	7.3857315896272	7.59420830427505	5.79732080073361	6.70635968170601	4.83240254820014	6.40212747765801	5.55830994774594	6.60952405398704	5.68340911171635	4.54054864276016	8.76712464756612	6.26139375036279	3.06342068732272	5.10548927820258	4.31344913363342	8.360447594226	8.45479284744393	10.1157039868458	7.14398649702836	6.59783468432319	6.84157930737346	4.05637043508041	7.44848138631038	4.76320288959706	7.7151628008279	6.84158143403297	6.42180493362646	5.09519920835487	7.50834198282149	7.60579492931332	6.45711149215252	4.09434576156649	6.86509062176287	7.59220339724746	7.37844845060024	8.55266078437207	10.0098006683697	7.98242234849059	7.05291819084345	9.33625703946694	7.15273437333523	7.73543926486549	6.72754089509774	7.82921020503047	7.9744162545455	8.41589746781579	5.01866579334107	5.11078539161917	6.72438135145287	6.2835731665088	8.14889416043059	3.37460640192509	8.65724861741194	6.37786356588724	7.29166817520752	7.06719748217362	11.8735927168016	8.14796145709598	6.90998117340606	7.80468208320311	5.97239322080423	6.76109866140308	7.58607893377244	7.66469362835974	6.53365071850596
g166	6.12442069525519	4.63193611817102	4.92107106381851	4.96699161814227	5.65689819358302	2.471636054247	6.26684085870221	7.09057595680029	4.2235152270765	1.31853856391131	5.86067209661923	7.60262644958531	6.08635577737781	6.10008340267638	5.59792449317508	3.9377919170411	4.10532538107518	6.39303011958366	6.69854102997352	6.33413360289176	6.96234545356552	7.60066288976192	8.58687124357069	6.15022296936371	1.82683230247659	3.3230528145471	3.91040931792987	7.89810351676721	8.46708789882686	6.74310320171702	3.38893804997065	5.51197966804923	7.27782489202267	5.2793736714244	6.56655406384332	5.3773939162925	7.02971902194796	4.88688148463993	4.67377788976123	6.93509120930126	2.80814540521168	5.18177355345006	4.49262297504147	2.31399371503063	5.02659762965126	5.01346277296838	6.35081470393286	6.38197960670059	4.67863330238662	6.1414889546833	2.86457428057032	7.10694641805061	6.15160558213458	5.84061349429099	4.43948842036309	8.04611639004975	4.47399408308332	8.59559750323431	7.41360783149808	7.60401103002047	6.78468835306911	6.50170315066809	7.69277194402215	5.55216107360048	3.76973877370587	6.83164807341884	6.52858028158	8.62584349029385	9.29728812175381	5.41979225546604	8.97303315477366	10.6570674700269	4.33256550993653	9.30239219436723	5.42910428558343	7.38962105886542	9.02182901203001	8.93049276349701	4.06781318544635	6.98278425143089	7.8648704074668	7.55620284167248	6.35123546093064	6.67198229954105	9.86939480544484	8.19392879978708	8.59268994928819	9.50647967846252	9.00816278936648	6.9310019440402	6.34400473691512	8.08127352725999	8.18794304590278	6.98406088558017	7.20759491774704	4.35219083450034	5.84122096707566	6.90127607472304	7.84222801602105	4.57508800892557
g167	3.22427131866165	3.35785281789407	4.44262571805838	5.9394885334845	3.03428301650759	4.22181566080206	4.15143921644644	6.75582870443598	5.05810322111241	4.07195490208962	4.79311204660565	7.26327954834095	4.09577448558266	6.68684649154176	4.56470527119894	5.30680660978818	4.89019357435061	6.25929548976965	6.18587833513421	3.79082247725803	4.71784895800777	7.15563620695853	7.10570598460671	3.96254366555354	2.4675546631442	5.03202791785088	5.58650635899601	7.17619841217822	6.2934647856726	4.98000506152882	3.08673094999741	6.04187558604339	8.06078322596235	7.18555911482382	2.33444717894553	6.46289871267966	4.86770786496839	4.1866576841467	6.00590504007203	6.88495862467978	6.32794455671311	5.88527966607082	3.91349561064889	4.2574821877987	3.86714536849408	7.16630161276719	3.89593303747156	7.02399945994297	6.14882626906096	6.35492958828372	5.54869553071839	4.82868210916999	7.84815365821206	7.73392657288919	5.47227495249013	8.78064971824252	4.66829923877046	5.82368842178865	2.36830026784334	5.42161203622505	3.98907095454585	8.83396897713291	7.23338594640661	5.09255558637152	4.75371176797588	7.31839263598302	7.91218272095997	6.53799928962101	8.45791232090343	6.62010290863877	3.72902246426807	8.02707547688479	10.8797485309133	5.74590739954665	7.8360864107134	6.09822362411553	6.16285860229549	8.28590341816482	7.127166534897	5.30967378930464	6.83316540106617	7.81011821996786	6.19488466565253	9.88500037125741	11.6403707566944	5.25890883801452	7.109241145468	6.09436274443943	3.12373647958014	3.63305007899775	8.20103935311247	10.0667169673317	3.83726224217784	5.91808130829957	9.93759083232944	6.12406094283234	10.5111167640055	8.08857458272307	6.56600233268651	7.31196082362748
g168	4.30224653758929	4.239343956851	5.72069415104989	3.32021299923659	4.76479725230027	6.07486164694602	6.17609906803693	6.79484879927347	4.13343299886523	4.0693610145749	1.99974759279046	4.76189464822711	5.14631898356809	4.89084394755702	5.97195231646901	5.39936081422692	5.684711295865	5.8847938189294	4.75873441196172	5.43137577104805	4.39451629897069	5.26631676064374	9.40610958350187	7.55099040112683	8.93847530028806	4.33644773346667	6.9739280632522	4.7991588846217	6.29377527119884	5.4692527649562	5.92404356328151	5.77710101674106	5.52487758482779	4.78667697755295	4.21798823447902	5.84928822589893	6.00917148938074	2.78173691177715	6.72776714453178	4.15564633104993	9.2021369540115	4.82185692660397	7.72282734287187	2.72224377574162	5.55095935548474	8.08569271108433	5.76437216031921	5.4275866672303	6.25297446042643	5.66982829426654	4.25359015793988	7.96320450388374	10.2050993042708	8.16774807333131	6.41827588016913	7.24076269932407	7.34900702934231	4.75929164069505	5.40543661780559	7.23253868464301	6.28302223667666	8.61166534659253	7.50765520215515	6.74593818753408	4.62437653588616	7.84785321873424	4.66720343099619	5.67951787909064	6.67363233026579	8.6770835073355	9.01476809769404	6.88130642539579	6.61529993013576	9.57199567469458	5.42430995832666	8.22847075316794	9.37921292813854	4.36426305137404	6.36952193977445	5.86115066732779	6.88262920899182	5.44111265205257	6.06441426393514	5.71728362309137	7.57153075230368	6.98473917520904	7.28199623746666	5.89335110966269	4.58484196361293	4.84678047358676	6.19896944315124	7.79861697987756	6.61619769997117	6.6618397061044	4.36337874653981	11.4218660284992	7.33338833033736	9.93496903262421	6.59749598455542	8.22116300020083
g169	7.49120786830646	5.78539668677441	4.77380551268722	3.9837303135672	5.58347883509199	3.38287759135169	6.36174898732715	5.83551945206377	3.94370460192181	4.32931687437265	5.25011157775163	5.79790802346405	4.95430110286996	2.90200551488483	6.17129204838844	4.23280756716239	5.73339379518444	6.44079737642061	4.99226151505265	5.77639581126066	8.69061719762287	4.13342609813949	6.28733607041062	4.20876560248942	4.54453223644752	6.12619699011135	6.04412802422208	2.79010319199259	5.94044641845275	5.40555513943958	6.51291814687182	4.66938348988502	5.1396603758435	6.98258893365903	5.65457917705014	8.26814349873452	6.80809592013694	6.19871458223056	6.72456173903004	6.42218576759456	3.75638340808487	5.05680352867502	6.73690782183653	4.34461015391564	3.98970136698378	3.86474901033314	6.09495287351666	5.16588335030908	3.37984701465894	5.43227231965273	6.60512511586339	8.55544015490762	8.1304838225593	7.98940590602034	7.094812645517	6.95728377515407	6.30763317979076	1.8299071960424	7.32566597274449	6.13659796120522	8.45398283601234	6.6827847080759	8.08768265993566	6.0647466497052	7.61924147192557	5.36116502420058	6.89986144189829	7.40702578284294	7.70209223355905	7.42527317776127	9.01978903057832	10.2315813745967	8.59817247612728	9.89534459848098	10.3866692712334	7.94779437779573	5.02203347742991	5.76189134703825	6.75334960241162	4.2912755273467	9.26347286134932	4.89312110525931	4.09958179820004	3.23097470568503	8.0573115073862	2.51573748439522	7.18341208231599	6.90494022937997	6.72431778113882	4.98287507746907	6.95344501390375	5.66154151847658	4.93115371369531	7.50784610997783	7.0551967483	5.996889121292	2.77850190315255	8.10883410822374	5.61940136574817	6.4477232270752
g170	6.74998117468344	6.60926607434875	5.51475007600088	4.5285662611366	3.45698348676192	3.8921652354991	4.5867773641196	4.07278528932781	4.21899363626117	2.60710046187186	6.87875404240213	5.6413804891969	5.88412529175869	7.08011037157721	6.67884149970433	4.00283424837402	4.33633270109449	6.73734329046569	4.84401080205047	3.99191446097515	4.92151960665205	4.59958098570768	6.3205082566274	5.3773358050775	3.68470212785046	6.03001644469733	4.5565347639773	5.70808265841089	4.09308065433724	4.66207463589809	5.78232526747776	5.52940464240198	5.2026059657019	8.04282905986775	4.79980132829321	6.58217687219121	6.25368078053538	5.4158811059688	7.7969272036327	10.0346805130355	8.17063559412443	7.30050787328365	7.38137820691634	4.77648297890005	6.33649233548958	5.01577055009924	5.13962905198487	6.49007223557605	5.15360221862114	6.58617176496751	4.25023562577131	8.16130150982472	4.35897686227904	10.223418543838	7.07234602028884	8.87848969526828	7.5323897627587	5.02109286244161	6.24726268049437	7.29090457840375	8.03456048886708	7.58613675836101	5.30480239476668	8.09311559436253	6.3087942145794	5.06796947000971	7.11087846673293	6.92675004954902	6.29684070076308	7.23673888907305	7.23714091747286	7.85495518185097	6.62619020534628	7.67363212208298	8.90740530112971	9.90857412999464	6.84840644222777	6.80606622791631	9.39627819752422	7.39302084151904	7.39690998103971	7.93226175215304	3.98491097659363	3.51984657026354	10.2181229168684	10.2135315155242	8.54088735490683	7.57424047749444	5.84364884628873	5.7396533354631	5.61929322393199	7.54146091605984	4.10856713387802	5.81672068322885	7.87419659501896	6.60428628711231	6.36930383767533	8.31515980133556	5.8291241249466	6.91634661344708
g171	7.65913038312024	5.48916612473122	5.8441005964336	4.40430411679148	6.04623596463473	6.7797799217896	3.79448151266947	3.64271435769419	5.80524650684729	5.27498945961843	5.87353314908855	7.2329101505897	4.1226467461785	4.73260800795732	6.31560734047654	4.40755062196909	7.56014038512802	4.45450228667614	5.30828309582121	6.93815046744776	2.76034399592644	5.2484810755756	6.53071197200566	6.28542909070637	5.21086782993599	7.3723464069989	6.02221262438633	6.82314145195932	5.30120342020997	5.96476267821176	7.28453523882486	4.51133353850339	6.87429450024665	4.50020781759354	4.18244672957739	6.54474167737514	7.63065918625969	5.83033484871792	4.44803529681784	7.62295422667832	7.25360987393021	6.49234371989133	6.31025169048048	5.46624464880802	5.97348509336208	4.54887546697051	6.46595670554068	6.22794776164912	1.92378087944736	4.73995243246936	8.23838019081563	7.40087735335531	8.30182230910899	6.71801270091277	8.3135836941846	4.05745386320673	6.69731566725645	6.66028015344394	9.76248344430143	7.12054982803208	5.16489981561579	6.86899649480151	7.71287718592903	6.97391756501346	9.45409181584825	6.23867376076785	3.34960062158532	4.33747556735479	5.88259812846937	6.2398151827426	6.1189032849483	7.47859998861093	6.35357676954353	4.77032414033152	10.1930192480302	3.73549946849149	8.00351916588281	9.10597653625007	6.83456705731958	6.84841134141333	10.3137702213001	8.04202083919087	6.22370301458622	5.99244467432236	7.91987469021567	6.88681049814355	7.26935222487582	1.73645396756534	7.0407274386939	8.05919411500626	6.55795258896612	1.79272134403963	9.52981174108714	4.69124311847158	5.93572711362032	7.34547001132559	5.8930905775946	3.98338992178009	5.34296212589743	6.51771100438682
g172	4.55404128695342	3.81346646605245	4.49329287481562	5.1956088814748	3.77027526232901	6.52918303445461	5.91374903873288	5.46520400390863	4.78515047151825	4.31854841096821	6.09021791800181	4.94696643004389	4.55392559358777	4.93761243597361	4.98191233477486	4.58677892097062	6.52672904757371	3.89552228712408	5.18041905091472	5.18968510333846	5.47590782214841	6.21949192147531	5.96924471478615	6.2315482773193	8.07697398644377	5.94466047479123	5.89076826812741	4.70174042323572	3.79938035179264	5.1717296345208	5.93376856370035	7.54101375952027	4.96463803022159	5.87828061054133	6.07893802787904	6.38677693475358	4.33820829169057	8.30669133254131	5.57181549460341	6.55348090213983	8.32494585365872	6.49627035071913	5.86582021073528	6.85482551518683	5.50294425368649	5.71444349254454	4.41371627065608	6.26280325103284	5.37102668066721	6.17508738678469	7.85060049196304	7.56424026431363	9.1252052010143	3.64067364835125	6.1321239850158	9.57720141345306	4.81083514345536	4.39591153571543	6.46905889991823	7.63723178725281	9.15664510443831	8.04123231798505	5.96813573131094	6.59142303070301	8.91995743377414	8.13796851689654	8.84825206924724	9.14405146473511	7.9575670316554	7.45891567866044	7.67281435012632	8.28548712340839	8.3289243278231	5.44724801301516	7.08560707231075	4.97695615110664	8.48295763572539	2.92810392709323	6.24075300685814	6.12945022463946	4.67177066410006	6.58485424919366	5.25483842960609	8.30588340584419	5.79591310275312	7.51123880621647	10.8701289844735	7.21403143789648	6.59587204354679	6.83316555523969	5.99352439503511	7.06825724091048	6.2146524336057	6.16715853474021	10.4075207042146	2.77202110711838	8.60252952650739	6.28143831962636	3.72223611447709	7.26561312264028
g173	4.94138394894768	6.37520135518344	3.4960480899785	2.0658332026876	7.36688316434992	4.62305164431246	6.27135759388246	4.36041487905616	6.59420491763503	0.51179485503561	6.73103557024518	4.93508951373164	5.20496881677433	4.52624337540742	6.96274127715617	5.80150380576251	7.64213005286623	1.83046578449589	4.80075162843499	3.02597660103351	5.41990408370854	4.43360287270046	7.38123321803275	6.46015020779419	7.36835086210242	5.48375176756467	4.35182584997484	6.35425779227232	9.73765210828674	6.78515503353872	5.62677552238073	5.47010397672183	7.8165967221743	7.4368910851439	5.75361322462644	2.2897108133764	4.64402408469823	6.30882637674125	3.26383958453124	7.08134688270181	3.95887950447294	4.94584952621062	7.11907678489082	5.71957694522009	4.04405141195574	5.7906131891449	3.28275758673389	2.79071579090511	6.02214096597078	6.66885061417141	7.25898359194975	6.57307252417353	6.44335877101449	5.67194971907071	8.13271262016439	4.70569135051814	7.52662753380006	7.86280813542506	8.04347292799857	8.38557337897151	3.72521174967703	6.87945719102785	7.19537567352373	5.60863692434931	7.40241405956149	7.96949943756503	9.46375372720323	5.10343072319331	6.23062640459425	6.23469621026232	6.0619855761889	8.20382154713324	4.8221831479694	7.62117925591128	5.98144583466233	2.22786332506021	7.63252279397158	7.92187858883363	10.1777245398323	8.61126417556625	10.1144982489682	7.5448857866384	6.93488146607343	3.41129015908091	6.52700818931575	5.31783685858397	5.13698669928193	8.03129355778588	8.61556122387984	7.12252735556588	6.11052825473146	8.20390193062708	6.14864006806387	5.24583818357758	5.50867059799357	6.47474340965605	6.9332128023968	5.33737422023966	2.75731553119244	5.97447742114056
g174	4.76606642097919	5.52918863147091	6.10802918046075	4.30406489199701	4.49306962177335	6.76786131287922	6.61974845056662	6.26989858927263	4.59135238751819	6.56153944656381	5.49354038091099	5.97266572294516	5.13199932139643	3.40302954950238	3.54231559128781	3.45652665148233	3.78782356499004	6.08258763642981	5.71376710269901	5.39315088772377	6.43839001238972	5.27204696804378	6.58492294162455	5.04363649762351	5.72147810423602	9.77103289814409	5.57096540488496	5.70940821368691	5.72337255124125	6.56270980181271	5.2749207630286	8.53212023521092	6.16630174842887	7.07332853450052	6.41012704398555	5.91231045601772	5.38276753159433	5.51462013925894	4.99707336205918	4.90794296058623	5.6584542457694	5.80867188354461	5.58304967232896	5.38868441159029	7.86929535602533	4.2030969181894	6.83898439932723	7.48971683021469	5.41060433612899	4.23597410850042	7.61748477502777	7.01448125722714	8.63406202828256	3.90455638114184	4.34147308517062	4.6560566053683	5.90410137135403	7.92083319134151	6.14841874326643	8.63441764366551	6.89607550331839	7.87935460515244	7.01065938632699	8.00549844730528	5.82810646478691	6.73470003331283	6.15289965503501	6.86375288847858	7.64308726090779	3.53095556164502	8.05059189145445	5.27570438201553	7.78647617222669	8.19665815225533	8.10082190912171	5.15178504119878	7.40619605843683	10.1784382681926	4.73647725392851	8.71948271303816	8.63288821588902	8.44385409044259	5.59645258386056	7.25288032373444	8.80808884233126	8.86447895967811	9.17388050650173	6.91815169887251	6.28594633210977	6.78535591824163	7.6698141812757	6.6865220557981	4.63446570569651	8.67135813571156	9.61835818369032	7.68232423501911	7.514595952511	7.38666298266166	8.13319095675052	8.42652467618466
g175	4.28479888680076	5.00157162188058	3.97890778106308	5.5895555264699	4.59266913268839	5.6747169295512	5.35098060208935	5.31123801044826	4.96395109029723	5.84071575597176	6.25970590233489	3.04974780616007	5.72654114499074	6.63458277859084	4.07609861709393	4.69986008440208	5.26780072220286	5.55608395577262	5.46632443737773	4.6422387135142	7.2200947551662	3.71325961909705	3.89034963073489	9.32163105945409	4.22048149268655	5.19686246387262	7.51715454156228	5.37590921511944	6.00216480299383	6.24434091041299	7.17955158499578	7.27598493527749	6.98555987121543	3.44692235568896	4.71043012135808	7.07972123741828	2.27893793618941	4.09255191314736	6.35023484440306	4.5341915835335	5.41533244566485	7.29578665054434	6.33735460746736	7.63141344851576	5.45138504077514	5.83866526786929	5.37431120212286	6.30896747371431	4.96538327467181	3.06124802639706	5.75878477650125	9.17826283883691	9.45117367415596	7.48191682636642	6.97047426947029	6.81262256974385	6.44989198399728	8.00432273930506	4.83994121951553	6.0699446265082	8.27050304399033	3.79160214122102	5.02970232499379	8.53908758031541	6.51985187624558	3.65802998277536	7.59421766716076	7.68281099119504	5.07772048795888	5.64186530512498	6.40523915781026	8.29130392917668	5.79470195196021	4.79082234467964	6.65413280030826	5.75459192516661	7.05784420153282	10.7198536636376	3.87241265739297	10.2305877145724	7.4180110073	6.28028892953861	5.58301764397549	7.1780502169158	8.31107687519039	7.72372181799287	10.1225893960867	8.73703671574256	7.24468758039244	6.16996609309937	5.64839364746004	7.15174640848426	5.48011337696615	8.36577305850614	7.17221255186622	7.853775650251	8.74330343492948	8.14576597653996	6.10952235786138	5.69447338194938
g176	4.08534652146755	6.62158114279964	6.9190303997522	5.34652905185161	5.31612713053348	4.52793602061277	4.77946005854341	4.88168232482252	5.38837192478673	5.73386786551076	4.44388534704687	4.89026479587995	3.36608629062889	5.55932238853555	5.25110084430388	6.61969377675219	4.74372482753829	3.84036325304968	5.40817408865568	5.80183189788435	5.39544059519739	6.95715220127683	4.05877218798313	5.61187197120936	5.58666300093816	4.88381724577269	5.13432375399143	6.92309290267232	5.16051841576087	4.20758727708469	6.03001595526546	5.76125732715945	6.47387093819676	5.10140016667225	4.10186812794653	6.20931860564428	7.07033470321534	4.4296436434449	8.31767494466612	4.76553954946066	8.56161356978032	5.47671654373882	6.30077122565378	4.17929119075186	6.40748750726557	5.85242440470765	4.22757258606121	3.54176905757636	5.09478725606644	2.18925741297732	8.02084827673453	6.61091191565357	6.16012624400093	7.79354732817713	7.62684761435481	5.90075828178794	2.33984721493748	9.67659688568591	6.65913029533792	5.73538227892801	7.90193793687833	5.37557336990672	5.80747744656496	10.0752241431504	8.67289105435719	6.31868191551693	6.28310980788784	4.06896478321199	6.35326957229106	3.94199921196228	6.86345889164862	4.81808993924562	7.56181279471106	7.32732396385135	9.48305800985265	7.29717589466417	8.58442524865244	3.93136151946142	5.48308524488571	5.66586446737783	8.51825462553941	6.37855792893595	6.49216619632939	5.38655803179742	9.94509221630389	9.56566610071978	8.10187969434103	5.89266060170789	7.22285256149487	8.07589021060779	6.21381997897799	6.54129748216476	3.57483261737861	3.3387671661874	7.86563498023517	7.68602773880812	4.75019804944993	6.3128610534404	8.83466344883606	6.94710172260481
g177	5.37672920520893	3.49987565082552	4.25539123151148	4.96223089916419	4.5071146857144	5.13538332838222	4.5636715361467	7.99852842542874	6.72027783305856	4.10124453425315	7.22566545302316	5.25576321629157	4.50723781264243	4.26353404565886	4.95851497411693	5.13040205080131	4.84302576991404	6.97131936770027	6.23836503104186	5.06607217410398	4.88454574292835	6.31421409100012	5.56528219574543	7.67208497200619	6.6714071050128	5.83179116189126	6.77597145532943	2.72258728816044	8.07589794743716	2.99527729109609	5.07935823100806	4.29104465506888	8.08762390274439	4.69667108388619	7.59729364205536	6.04083331457413	5.94734106991965	3.97352614121697	2.73726123530121	3.13906971613774	7.35802028821847	6.81699244152302	6.85028208889939	5.63149926701415	3.83361144231048	3.65591156193473	5.92176454825359	6.53482684773103	5.3214981791393	5.53066535565755	9.80512930829334	10.6830747056071	6.31785361822661	7.01242628851112	9.3926981191736	7.07907190241528	5.34012168881166	8.30437405509796	8.19426688763491	7.16802998918894	6.46059350449853	7.63629342061593	6.99729878459651	6.44102229893723	8.44600761408822	6.65455732231218	4.27068110292821	8.59916370017453	7.58608141180221	1.93989917410581	9.03323661953077	8.1995696714459	5.09985805237134	6.63028578226646	8.4107735966349	8.31787281797537	8.28151872932996	8.11227637132409	4.95995780126716	7.37200290977675	9.67770333001748	6.68325276237277	11.4363905217315	8.02047516123663	8.93588440192161	6.52790245667498	10.1237710769967	6.60577694100057	7.97902536683019	10.1503923322417	5.42521687243573	7.91463091729468	6.94286033877036	3.00686507047302	6.00915639288425	4.9435145046748	6.61676481954516	6.9795006136655	8.53971865464799	7.40456329247453
g178	4.74130353269478	4.78902718899685	6.69831832431694	5.89361168984742	6.05152095832338	4.20160326168203	7.35219088397783	4.71338083737193	4.25018167954191	5.21107040213686	7.53628014321557	4.15497668941522	5.29437318976406	5.36720196264027	5.15901664281802	5.08434626223895	3.97046472629855	5.83347123365996	3.39394141632041	5.32285402836526	6.35384253702067	4.85930422212933	7.37398222871132	5.67559525125147	5.55496999159116	4.14861808902058	5.8358639145742	1.56595626809915	5.16597950862394	8.18407110248549	6.22809123348241	9.75181706723924	8.15380188115108	5.89690945822248	5.31115088905718	5.7152166473896	3.9463494146183	4.97608769420831	4.17180864602161	5.80055344791226	3.7911992171651	6.56306952370776	4.38199633395599	3.78925606927696	5.46918847599261	4.40454507500389	3.47490791912363	6.80001068700576	5.74907698093955	4.95232596363058	8.4136876153851	6.79459482526585	4.57262205927027	5.9967430555898	6.35474595704339	6.67971366063303	4.12356831603825	3.31057183720507	7.51452176763514	9.4567668210405	7.60432432298446	10.1487471750523	3.39878522425792	7.73734661380857	7.3886952660479	6.88024212035748	4.79452086956138	6.34025874547444	6.99574933484475	8.40980365727383	8.10009567489592	7.02484637591405	6.07353487037359	8.79069583080806	8.4898595568708	4.80174472188232	7.18736324877224	7.31155515893528	7.24276761428667	5.84057081648364	4.27678643739741	8.73995012029154	9.12076876487034	5.50985909874922	8.18913964581937	6.91284992116979	7.61382812858432	6.6690176192233	5.70929119937634	7.39279427334644	8.05312753490581	6.88814112131651	8.75515522654832	8.75894568478499	4.59354110627662	7.30090518926803	5.14345260730996	7.44920569649825	9.01452845968322	3.53409017896524
g179	4.5733178678268	7.01816028309962	6.69988849688276	5.10603210798358	3.00781615048154	2.70248189162772	4.3631169173573	6.69942016588767	7.09930261161281	3.12750043751731	5.55675663812843	7.46047843252865	4.78430018006959	4.9748213273405	7.26685704539588	2.61030179882903	4.62452282243665	4.68077934007521	4.06161884057885	6.22930462283747	5.20750479820087	5.57074271179689	7.24162373691959	6.74285163815198	4.37715093976787	5.44607782818078	8.08343209165753	3.31030428309969	8.06193559616621	6.06497425955431	6.50849956710662	3.52330278570753	6.83471530253328	5.21588873075652	6.26014317255063	4.16496604029645	5.94317831920763	5.80352594106135	6.61438304580702	6.30424227712243	5.31885313489631	6.28947650967696	5.8317285337953	6.59818845645716	4.80826324362527	4.24423992891383	5.06365785660424	7.22881782251829	3.49432170550722	6.5414342452882	5.38721068754522	6.639077298857	8.36681165792168	6.98402165629242	9.11458841335094	5.3076683360087	7.47567919443897	6.5637939676681	5.53537680800047	8.30520593512819	5.97740330214219	4.43480100508437	7.05178785882667	6.71893710944375	6.69270780138915	7.07235044800596	6.56786198566567	8.90131509892568	6.79627432804806	7.0905210651577	7.23927908266309	1.2541538184603	6.49234169304872	6.73623952283671	7.0451396350858	8.61003331541859	10.439078752713	8.04048522733282	6.25294380967792	4.98837543789471	4.63872161520183	9.0174103683885	4.82236902425991	5.64529142576405	7.67314222921369	7.25469650401848	6.21502047651502	5.08624463949895	5.36377278411823	7.4687107854603	10.5225334031436	6.71979088052609	7.35321654217111	8.9639113712521	6.95940988634462	6.59945354396729	8.27169115706721	10.1058868925764	6.28370021478753	9.26866192267798
g180	5.21720447284299	5.00810230096437	5.94823174748341	3.78982362598636	4.06084007607207	4.28458245437026	4.19247473141738	4.40710714477921	4.18816597698847	6.4491757662952	5.4087011514262	6.74967826182997	5.23584544057316	5.35649699262719	5.88437976102027	4.99715434750397	4.57100992490059	6.11617842488812	4.41562288262857	1.41990324532756	4.6715073472978	6.44186670475414	6.24197133909774	3.19813419231267	5.01751889889134	4.62899371512215	7.38405406367833	0.252503176528697	6.0160772665768	5.06816341763924	6.60628707428411	5.1382378457593	5.53413313069597	6.53607066168134	5.46645075467798	6.41565466207853	4.26085834028448	6.72613229460692	6.81394230665568	5.10976171300194	9.65917921563264	6.81868120132732	6.38332929415581	5.12010413917529	3.19642034768509	5.5502654302272	3.8952691765672	5.01780179505431	5.07297039129804	6.9671471030043	11.1497724700397	5.52680013576361	4.68346167484946	6.87985626576851	9.32707364444275	6.34954966705513	5.02387515693417	5.04212413685682	8.23780327925659	6.63927939883615	9.82237191946231	7.50583188382758	4.09675552332383	8.82587282415951	6.71893587697668	6.25950880538073	9.62464311178261	3.88552309823645	7.09606181861442	4.20187419506167	5.61678555208526	4.37434926509829	6.84518608377929	7.8995121114044	5.24760400593833	5.85803145890356	4.01120749876062	3.92720609291287	8.53003453065605	10.2135079809944	5.82741395368445	9.10537430110331	6.00581001256734	8.13812246656367	7.81781744579975	7.50390540477065	8.54232544685366	6.36213479339232	9.0383264223385	4.41995411566096	7.46580963245134	3.54830704104002	6.70485381780962	6.23660457517027	8.8089297376978	5.53921856309708	4.89582617794653	7.3557118416714	7.50077988055922	7.47515175175294
